run_id,episode,epsilon,total_reward,mean_reward_nonreg_low,mean_reward_nonreg_mod,mean_reward_reg_low,mean_reward_reg_mod
20260127-143418,200,0.036512303261753636,-2.4395297353198657,-0.8870178278057119,-0.13903169329428516,0.19981677545358384,-0.3935321220135199
20260127-143418,201,0.036329741745444864,-2.946570316290156,-0.9362169174902778,-0.9362625580300364,0.19981677545358384,0.19937754192165202
20260127-143418,202,0.03614809303671764,-2.842471146236223,-0.9845987517509316,-0.9370798134539486,0.19981677545358384,0.3006262166331851
20260127-143418,203,0.03596735257153405,-2.744056621758613,-0.8870178278057119,-0.9854534751603633,0.19981677545358384,0.3006262166331851
20260127-143418,204,0.03578751580867638,-1.4504250406453947,-0.9854160071748438,-0.13899083052308953,0.19981677545358384,0.19937754192165202
20260127-143418,205,0.035608578229633,-6.3944260001373605,-0.9346232694136489,-0.9862707305842755,-0.9330280305516019,-0.343290969519154
20260127-143418,206,0.035430535338484836,-2.332192829946843,-0.9345987517509315,-0.08899083052308948,-0.3418843746210528,0.19937754192165202
20260127-143418,207,0.03525338266179241,-1.347594557302643,-0.1367045203338037,-0.9362870756927537,0.19981677545358384,0.19937754192165202
20260127-143418,208,0.03507711574848345,-2.946553971181678,-0.9362169174902778,-0.9362543854757973,0.19981677545358384,0.19937754192165202
20260127-143418,209,0.03490173016974103,-1.1483038216911112,-0.9362169174902779,-0.13865894047748228,0.3013464052005525,0.19937754192165202
20260127-143418,210,0.03472722151889233,-3.0449521505508104,-0.9846069243051707,-0.9370634683454704,0.19981677545358384,0.19937754192165202
20260127-143418,211,0.03455358541129787,-2.843590661878359,-0.9354078346206047,-0.9870716408997096,0.19981677545358384,0.30086736912755097
20260127-143418,212,0.03438081748424138,-3.143366675028421,-0.9846069243051707,-0.9862707305842755,0.19981677545358384,0.19937754192165202
20260127-143418,213,0.03420891339682017,-2.940387020616623,-0.9362169174902778,-0.9846607373991684,0.19981677545358384,0.250867369127551
20260127-143418,214,0.03403786882983607,-4.225167154546825,-0.9346069243051707,-0.9854534751603633,-0.39190071972953106,0.19937754192165202
20260127-143418,215,0.033867679485686884,-0.9356234672220052,-0.9846069243051707,-0.137907065487483,0.45532471425999904,0.19937754192165202
20260127-143418,216,0.03369834108825845,-2.7403543303996667,-0.9345987517509315,-0.9362625580300363,0.19981677545358384,0.30086736912755097
20260127-143418,217,0.03352984938281715,-1.2511830822642813,-0.18975563008039503,-0.9362789031385146,0.19981677545358384,0.3006262166331851
20260127-143418,218,0.03336220013590307,0.2438923624258188,-0.13826547819347607,-0.1389826579688504,0.19981677545358384,0.19937754192165202
20260127-143418,219,0.03319538913522355,-2.9449358054423325,-0.9845987517509316,-0.8870634683454705,0.19981677545358384,0.19937754192165202
20260127-143418,220,0.033029412189547434,-1.3495485714164568,-0.18975563008039503,-0.9854616477146023,0.19981677545358384,0.3006262166331851
20260127-143418,221,0.0328642651285997,-3.922147296663161,-0.8854078346206047,-0.9854616477146024,0.19981677545358384,-0.2900209414499569
20260127-143418,222,0.032699943802956696,-1.3513630811850486,-0.9846069243051707,-0.09026893366258942,0.19981677545358384,0.19937754192165202
20260127-143418,223,0.032536444083941914,-2.9450011858762455,-0.9846314419678881,-0.8870634683454705,0.19981677545358384,0.19937754192165202
20260127-143418,224,0.032373761863522206,-3.9248179484791375,-0.9854160071748439,-0.9870716408997096,0.30132914548674244,-0.29125047165175777
20260127-143418,225,0.0322118930542046,0.4442417850633432,-0.9362169174902779,0.7591434926467135,0.19981677545358384,0.19937754192165202
20260127-143418,226,0.032050833588933576,-1.1488005739708314,-0.13894654721072192,-0.9362789031385146,0.30144762144216897,0.19937754192165202
20260127-143418,227,0.031890579420988906,-2.6410664011199145,-0.9362169174902778,-0.9862543854757972,0.30132914548674244,0.30060895691937506
20260127-143418,228,0.03173112652388396,-2.743511056796219,-0.9362169174902778,-0.9362625580300364,0.3013464052005525,0.19937754192165202
20260127-143418,229,0.03157247089126454,-1.4474311062178602,-0.13745639532380294,-0.9854534751603632,0.19981677545358384,0.19937754192165202
20260127-143418,230,0.03141460853680822,-3.7258616286309785,-0.8862087449360387,-0.9370716408997095,-0.34051779760729206,0.30086736912755097
20260127-143418,231,0.031257535494124175,-3.0417811995060307,-0.9846150968594098,-0.9354698202688414,0.19981677545358384,0.19937754192165202
20260127-143418,232,0.031101247816653552,-1.1497195549472243,-0.9854160071748438,-0.09026893366258942,0.30144762144216897,0.19937754192165202
20260127-143418,233,0.030945741577570286,-3.0433503299199423,-0.9837978414354975,-0.9370716408997095,0.19981677545358384,0.19937754192165202
20260127-143418,234,0.030791012869682433,0.5462247522658402,-0.1376210328942346,-0.13979174083852358,0.19842636574040423,0.35209878412527407
20260127-143418,235,0.03063705780533402,0.4467078716907579,-0.13843011576390774,-0.13865894047748228,0.19981677545358384,0.3006262166331851
20260127-143418,236,0.03048387251630735,-2.533531273482133,-0.9346150968594098,-0.13871614835715612,-0.3928119334461525,0.19937754192165202
20260127-143418,237,0.03033145315372581,-2.025751602221435,-0.9354078346206047,-0.0898407761639583,-0.3397087147376189,0.352081524411464
20260127-143418,238,0.030179795887957182,-1.4529812469243946,-0.9854160071748438,-0.1402689336625894,0.19981677545358384,0.19937754192165202
20260127-143418,239,0.030028896908517396,4.603877085740201,-0.936225090044517,2.838969315539382,0.19981677545358384,0.19937754192165202
20260127-143418,240,0.029878752423974808,-1.1449337567947944,-0.13745639532380294,-0.9354534751603634,0.19981677545358384,0.3006262166331851
20260127-143418,241,0.029729358661854933,-2.948172136921025,-0.9370178278057119,-0.9362625580300364,0.19981677545358384,0.19937754192165202
20260127-143418,242,0.029580711868545658,-2.125442686889342,-0.08762103289423462,-0.9878725512151436,-0.28807786874903374,0.3008501094137409
20260127-143418,243,0.02943280830920293,-3.0466030065071132,-0.9370178278057119,-0.9854779928230806,0.19981677545358384,0.19937754192165202
20260127-143418,244,0.029285644267656914,-2.9419601007014498,-0.984623269413649,-0.9870634683454704,0.30132914548674244,0.19937754192165202
20260127-143418,245,0.02913921604631863,-1.0488820768704605,-0.9346150968594098,-0.09026893366258942,0.19981677545358384,0.3006262166331851
20260127-143418,246,0.028993519966087036,-1.4490656170656848,-0.13826547819347607,-0.9854616477146024,0.19981677545358384,0.19937754192165202
20260127-143418,247,0.0288485523662566,2.0358444423710527,-0.18975563008039503,0.7070109663985966,0.19981677545358384,0.3008501094137409
20260127-143418,248,0.028704309604425316,-2.849790302660371,-0.8862169174902779,-0.9378725512151436,0.19981677545358384,0.19937754192165202
20260127-143418,249,0.028560788056403188,-1.1513213755780924,-0.9362169174902778,-0.1402689336625894,0.30144762144216897,0.19937754192165202
20260127-143418,250,0.028417984116121172,-2.9466030065071136,-0.9362169174902779,-0.9362789031385147,0.19981677545358384,0.19937754192165202
20260127-143418,251,0.028275894195540566,-1.348143094814834,-0.9837978414354975,-0.08946802334715542,0.19981677545358384,0.19937754192165202
20260127-143418,252,0.028134514724562864,-2.6316813036742923,-0.13745639532380294,-0.9854779928230806,0.19981677545358384,-0.3927230391438467
20260127-143418,253,0.02799384215094005,3.077307099439638,-0.9345987517509315,1.972528354348546,0.3013464052005525,0.19937754192165202
20260127-143418,254,0.027853872940185348,-2.7376239787366625,-0.984623269413649,-0.9362625580300364,0.301464881155979,0.25060895691937507
20260127-143418,255,0.02771460357548442,-1.4497612605541805,-0.9846069243051707,-0.1394680233471554,0.19981677545358384,0.19937754192165202
20260127-143418,256,0.027576030557607,-1.5516230990041464,-0.1889465472107219,-0.9846689099534074,0.19981677545358384,0.19798713220847244
20260127-143418,257,0.027438150404818965,-0.6341312176817275,-0.9337978414354975,-0.13945985079291628,0.45532471425999904,0.30086736912755097
20260127-143418,258,0.02730095965279487,-2.236854034307882,-0.9362169174902778,-0.09026893366258942,-0.2913187079227261,0.19937754192165202
20260127-143418,259,0.027164454854530895,-0.8426226089330202,-0.9846069243051707,0.7070109663985966,0.19981677545358384,-0.3435321220135199
20260127-143418,260,0.02702863258025824,-1.2457875799800364,-0.138257305639237,-0.9854616477146023,0.30144762144216897,0.19937754192165202
20260127-143418,261,0.02689348941735695,-1.3506211721934103,-0.18896289231920016,-0.9370716408997095,0.2513464052005525,0.19937754192165202
20260127-143418,262,0.026759021970270167,2.0363249352284436,0.657230261330541,-0.13979174083852358,0.3013464052005525,0.19937754192165202
20260127-143418,263,0.026625226860418818,5.47687701490374,-0.13826547819347607,2.3245074710310525,0.2513464052005525,0.3008501094137409
20260127-143418,264,0.026492100726116723,-2.3268450530346856,-0.9846069243051707,-0.9862789031385146,0.5068543440069677,0.30060895691937506
20260127-143418,265,0.02635964022248614,-1.4509967128374166,-0.13843011576390774,-0.9862625580300364,0.19981677545358384,0.19937754192165202
20260127-143418,266,0.02622784202137371,0.44873901231400737,-0.08762103289423462,-0.13871614835715612,0.25132914548674246,0.19937754192165202
20260127-143418,267,0.02609670281126684,-1.2506837828050315,-0.08906638850891013,-0.9354698202688415,0.19981677545358384,0.19937754192165202
20260127-143418,268,0.02596621929721051,4.430542013381143,-0.9854078346206047,3.393593277555678,0.19981677545358384,-0.3927312116980858
20260127-143418,269,0.025836388200724456,1.9355176458028929,-0.138446460872386,0.7070109663985966,0.19981677545358384,0.19937754192165202
20260127-143418,270,0.025707206259720835,-2.946553971181679,-0.8854078346206047,-0.9870634683454704,0.19981677545358384,0.19937754192165202
20260127-143418,271,0.02557867022842223,-2.2283751037256487,-0.08906638850891013,-0.9854534751603633,-0.34051779760729206,0.3008501094137409
20260127-143418,272,0.025450776877280118,-1.9337023574589962,-0.08906638850891013,-0.8878725512151435,0.3013464052005525,-0.2912586442059969
20260127-143418,273,0.025323522992893716,-2.946570316290157,-0.9354078346206047,-0.9370716408997095,0.19981677545358384,0.19937754192165202
20260127-143418,274,0.02519690537792925,-3.0433503299199423,-0.9354078346206047,-0.9854616477146024,0.19981677545358384,0.19937754192165202
20260127-143418,275,0.025070920851039603,-2.840887499924496,-0.9345987517509315,-0.9862707305842755,0.19981677545358384,0.30060895691937506
20260127-143418,276,0.024945566246784404,0.24159489830645542,-0.9854078346206047,0.7070109663985966,0.19981677545358384,0.19937754192165202
20260127-143418,277,0.02482083841555048,-1.2480094167647198,-0.9854078346206047,-0.1390398658485243,0.19981677545358384,0.3006262166331851
20260127-143418,278,0.024696734223472728,-1.4490983072826413,-0.13828182330195432,-0.9854616477146024,0.19981677545358384,0.19937754192165202
20260127-143418,279,0.024573250552355364,-3.0449684956592886,-0.9362169174902779,-0.9854616477146023,0.19981677545358384,0.19937754192165202
20260127-143418,280,0.024450384299593588,-2.8403237606429617,-0.9354323522833221,-0.9854534751603633,0.3013464052005525,0.19937754192165202
20260127-143418,281,0.02432813237809562,-0.8421030375699647,-0.0883145135189109,-0.9346525648449292,0.19981677545358384,0.402098784125274
20260127-143418,282,0.02420649171620514,-4.020552989287204,-0.9837978414354975,-0.9346525648449293,-0.39269345749072593,0.30086736912755097
20260127-143418,283,0.024085459257624113,-1.048067922961717,-0.1376210328942346,-0.8870798134539486,0.19981677545358384,0.3008501094137409
20260127-143418,284,0.02396503196133599,-1.44879052979757,-0.9846069243051707,-0.1389826579688504,0.19981677545358384,0.19937754192165202
20260127-143418,285,0.023845206801529312,1.6965742300043738,-0.9830132762285417,1.0751083078431787,0.45532471425999904,0.30086736912755097
20260127-143418,286,0.023725980767521665,-3.0520754918042687,-0.9846069243051707,-0.9406251389721996,0.19981677545358384,0.19937754192165202
20260127-143418,287,0.023607350863684057,-1.043125773580372,-0.08516630331204039,-0.9370634683454704,0.19981677545358384,0.3008501094137409
20260127-143418,288,0.02348931410936564,-1.3483834267732506,-0.9846069243051707,-0.1402689336625894,0.19981677545358384,0.250867369127551
20260127-143418,289,0.02337186753881881,-2.5323344523071114,-0.9846069243051707,-0.9362625580300364,0.45532471425999904,0.19937754192165202
20260127-143418,290,0.023255008201124715,-0.9450409863748066,-0.08750543064923771,-0.9370716408997095,0.30144762144216897,0.25060895691937507
20260127-143418,291,0.02313873316011909,8.30550253153299,2.9431383266558875,0.7588889919884036,0.2513464052005525,0.19937754192165202
20260127-143418,292,0.023023039494318494,-1.44879052979757,-0.9837978414354975,-0.13979174083852358,0.19981677545358384,0.19937754192165202
20260127-143418,293,0.0229079242968469,-2.9387074241142788,-0.9837978414354975,-0.9862625580300364,0.30132914548674244,0.19937754192165202
20260127-143418,294,0.022793384675362665,-1.350651092588075,-0.08825730563923695,-0.9862625580300364,0.19981677545358384,0.19937754192165202
20260127-143418,295,0.022679417751985852,0.24640036019905975,-0.9830051036743026,0.7070109663985966,0.19981677545358384,0.19937754192165202
20260127-143418,296,0.022566020663225925,-2.9392675049744863,-0.9346150968594098,-0.9854616477146023,0.19981677545358384,0.25062621663318513
20260127-143418,297,0.022453190559909793,-1.1471687753766826,-0.9837978414354975,-0.09059265115395759,0.2499559954873729,0.250850109413741
20260127-143418,298,0.022340924607110246,-2.634657289385779,-0.9346150968594098,-0.9846689099534074,0.3013464052005525,0.30060895691937506
20260127-143418,299,0.022229219984074695,-2.4338198275397573,-0.9345987517509315,-0.13980808594700184,0.19981677545358384,-0.342319851525529
20260127-143418,300,0.02211807388415432,-0.6388483150263513,-0.9346150968594098,-0.09059265115395759,0.5064060485785395,0.19937754192165202
20260127-143418,301,0.02200748351473355,-1.0509422890825895,-0.13826547819347607,-0.8878725512151435,0.19981677545358384,0.3008501094137409
20260127-143418,302,0.021897446097159882,-1.252997592032873,-0.935424179729083,-0.09026893366258942,0.19981677545358384,0.19937754192165202
20260127-143418,303,0.021787958866674083,0.24292163166920877,-0.13826547819347607,-0.1394680233471554,0.19981677545358384,0.19937754192165202
20260127-143418,304,0.021679019072340714,0.447638166036021,0.7609036687812893,-0.9362789031385147,0.19981677545358384,0.19937754192165202
20260127-143418,305,0.02157062397697901,0.5361659478269194,-0.939770415562768,0.7070109663985966,0.301464881155979,0.19937754192165202
20260127-143418,306,0.021462770857094114,0.24240043359794253,-0.1376210328942346,-0.1389826579688504,0.19842636574040423,0.19937754192165202
20260127-143418,307,0.021355457002808644,-1.3441857593491688,-0.13745639532380294,-0.9854616477146024,0.251447621442169,0.19937754192165202
20260127-143418,308,0.0212486797177946,-2.842538355880799,-0.985424179729083,-0.9362707305842756,0.19981677545358384,0.30060895691937506
20260127-143418,309,0.021142436319205628,-2.9376329941266617,-0.9346069243051707,-0.9846525648449292,0.19981677545358384,0.25062621663318513
20260127-143418,310,0.0210367241376096,-2.125707770202471,-0.1367045203338037,-0.8870634683454705,0.2513464052005525,-0.29043230162251366
20260127-143418,311,0.020931540516921553,-0.5384469155312192,0.70872041321746,-0.9370716408997095,0.251447621442169,-0.29231985152552903
20260127-143418,312,0.020826882814336947,-3.0461311493463015,-0.9354160071748439,-0.9854534751603633,0.19842636574040423,0.19937754192165202
20260127-143418,313,0.02072274840026526,-3.043333984811464,-0.9354078346206047,-0.9854534751603632,0.19981677545358384,0.19937754192165202
20260127-143418,314,0.020619134658263934,-1.245645745391768,-0.9846069243051707,-0.13865894047748228,0.19981677545358384,0.3006262166331851
20260127-143418,315,0.020516038984972614,-1.3539231217149827,-0.9846069243051707,-0.14302152141964547,0.19981677545358384,0.250850109413741
20260127-143418,316,0.020413458790047752,-1.149030861755987,-0.9354078346206047,-0.13979174083852358,0.19981677545358384,0.30086736912755097
20260127-143418,317,0.020311391496097512,-2.3332050827739774,-0.886225090044517,-0.13867528558596048,0.19981677545358384,-0.341518941210095
20260127-143418,318,0.020209834538617025,-1.151271564223453,-0.08923102607934175,-0.9370716408997095,0.19981677545358384,0.250850109413741
20260127-143418,319,0.02010878536592394,0.6467476944923937,-0.1889465472107219,-0.0398080859470018,0.19981677545358384,0.3523117049503367
20260127-143418,320,0.020008241439094323,2.2495097052611013,-0.08762103289423462,-0.9862625580300364,0.2513464052005525,1.9472920383542693
20260127-143418,321,0.01990820023189885,0.24802808147553168,0.7094722882074592,-0.9846525648449292,0.19981677545358384,0.19937754192165202
20260127-143418,322,0.019808659230739357,-1.4497449154457023,-0.9845987517509316,-0.1394680233471554,0.19981677545358384,0.19937754192165202
20260127-143418,323,0.019709615934585662,-0.8355417416796138,-0.9846069243051707,-0.08786620271628737,0.45532471425999904,0.19937754192165202
20260127-143418,324,0.019611067854912734,-1.1480364909459624,-0.9345987517509315,-0.038613811097285566,0.19981677545358384,0.19937754192165202
20260127-143418,325,0.01951301251563817,0.33982788221046445,-0.08842194320966862,-0.1394680233471554,0.19842636574040423,0.19937754192165202
20260127-143418,326,0.01941544745305998,0.24582868800703783,-0.1376210328942346,-0.13865894047748228,0.19981677545358384,0.19937754192165202
20260127-143418,327,0.019318370215794682,2.035781540509843,-0.08906638850891013,0.7077628413885959,0.19981677545358384,0.19937754192165202
20260127-143418,328,0.019221778364715707,2.034277141167805,-0.1405565403958291,0.7070109663985966,0.19981677545358384,0.250867369127551
20260127-143418,329,0.01912566947289213,-3.9218979493147446,-0.9838141865439758,-0.9362625580300363,0.30144762144216897,-0.342319851525529
20260127-143418,330,0.01903004112552767,-0.6417086075083894,0.70872041321746,-0.8878725512151435,0.19981677545358384,-0.341518941210095
20260127-143418,331,0.01893489091990003,-1.3510130579458948,-0.08843011576390775,-0.9862707305842755,0.19981677545358384,0.19937754192165202
20260127-143418,332,0.01884021646530053,-0.3387519222952428,0.11469008226812161,-0.8862625580300364,0.30132914548674244,0.30086736912755097
20260127-143418,333,0.01874601538297403,0.24293797677768703,-0.13745639532380294,-0.1402689336625894,0.19981677545358384,0.19937754192165202
20260127-143418,334,0.01865228530605916,4.1801511306610575,-0.8870178278057119,2.527759855727216,0.2513464052005525,0.19798713220847242
20260127-143418,335,0.018559023879528864,-1.3509967128374165,-0.13843011576390774,-0.9362625580300364,0.19981677545358384,0.19937754192165202
20260127-143418,336,0.01846622876013122,-1.2461389476502374,-0.13751360320347683,-0.9362625580300364,0.25132914548674246,0.19937754192165202
20260127-143418,337,0.018373897616330563,-1.1461150259102364,-0.08923102607934175,-0.9846689099534075,0.301464881155979,0.19937754192165202
20260127-143418,338,0.01828202812824891,0.24582868800703783,-0.1376210328942346,-0.13865894047748228,0.19981677545358384,0.19937754192165202
20260127-143418,339,0.018190617987607665,1.363950424331114,0.70872041321746,0.6556947253838015,-0.29051779760729207,-0.39192212882841265
20260127-143418,340,0.018099664897669628,0.5454008067731332,-0.13745639532380294,-0.09026893366258942,0.19981677545358384,0.30060895691937506
20260127-143418,341,0.01800916657318128,2.343319025092498,0.70872041321746,-0.13899900307732865,0.30132914548674244,0.30060895691937506
20260127-143418,342,0.017919120740315375,3.716514996430911,2.293293413557099,-0.9354616477146025,0.19981677545358384,0.30060895691937506
20260127-143418,343,0.0178295251366138,0.2438596722088623,-0.13828182330195432,-0.1389826579688504,0.19981677545358384,0.19937754192165202
20260127-143418,344,0.01774037751093073,2.038478890013471,0.70872041321746,-0.0886752855859605,0.19981677545358384,0.19937754192165202
20260127-143418,345,0.017651675623376075,-2.2251257243890485,-0.8837978414354976,-0.08787193787218894,0.19981677545358384,-0.34070985834042183
20260127-143418,346,0.017563417245259196,-1.0545183435300658,-0.08842194320966862,-0.9378725512151436,0.19981677545358384,0.29921854720619545
20260127-143418,347,0.0174756001590329,0.6474685872842545,-0.08906638850891013,-0.08786620271628737,0.19981677545358384,0.3008501094137409
20260127-143418,348,0.017388222158237734,0.3429379767776871,-0.13745639532380294,-0.09026893366258942,0.19981677545358384,0.19937754192165202
20260127-143418,349,0.017301281047446545,-1.250392350428438,-0.8845987517509315,-0.13979174083852358,0.19981677545358384,0.19937754192165202
20260127-143418,350,0.017214774642209312,0.34443955651389335,0.657230261330541,-0.9854534751603632,0.19981677545358384,0.3006262166331851
20260127-143418,351,0.017128700768998265,1.927372560246019,-0.08842194320966862,0.6556947253838015,0.19842636574040423,0.19798713220847244
20260127-143418,352,0.017043057265153275,-3.0450175309847234,-0.9354323522833221,-0.9862707305842755,0.19981677545358384,0.19937754192165202
20260127-143418,353,0.01695784197882751,0.3432130640458019,-0.9345987517509315,0.7070109663985966,0.19981677545358384,0.19937754192165202
20260127-143418,354,0.01687305276893337,-1.4565018883515286,-0.14198361383639785,-0.9854616477146024,0.19981677545358384,0.19937754192165202
20260127-143418,355,0.016788687505088704,0.24196126665408746,-0.13923102607934174,-0.1389826579688504,0.19981677545358384,0.19937754192165202
20260127-143418,356,0.01670474406756326,3.528722661932994,0.70872041321746,0.6564466003738008,0.19981677545358384,0.19937754192165202
20260127-143418,357,0.016621220347225445,-1.3461749058363344,-0.08842194320966862,-0.9838598270837343,0.19981677545358384,0.19937754192165202
20260127-143418,358,0.01653811424548932,-0.8517843611188587,-0.08923102607934175,-0.14334523891101364,-0.39269345749072593,0.19937754192165202
20260127-143418,359,0.016455423674261872,-0.9489349115653691,-0.8362087449360387,-0.1389826579688504,0.3013464052005525,0.19937754192165202
20260127-143418,360,0.016373146555890564,-2.843527401904698,-0.9362250900445169,-0.9862625580300364,0.3013464052005525,0.19937754192165202
20260127-143418,361,0.016291280823111112,-2.9402747253175265,-0.9354078346206047,-0.9854534751603632,0.2513464052005525,0.19937754192165202
20260127-143418,362,0.016209824418995558,-2.7538380393114137,-0.989770415562768,-0.8378725512151436,0.2513464052005525,0.19937754192165202
20260127-143418,363,0.016128775296900582,6.813409870860512,-0.13826547819347607,3.6872539062237495,0.19842636574040423,-0.34070985834042183
20260127-143418,364,0.01604813142041608,3.8327965289667634,0.70872041321746,0.7070109663985966,0.19981677545358384,0.3008501094137409
20260127-143418,365,0.015967890763314,0.5449064016382652,-0.1376210328942346,-0.09059265115395759,0.19981677545358384,0.3008501094137409
20260127-143418,366,0.01588805130949743,0.4368200561194183,-0.14198361383639785,-0.13865894047748228,0.19842636574040423,0.3006262166331851
20260127-143418,367,0.015808611052949943,-1.1519941710593065,-0.8853996620663656,-0.08979174083852359,0.19981677545358384,0.19937754192165202
20260127-143418,368,0.015729567997685195,3.7081677554149106,2.4411521183622558,-0.9862625580300364,0.19981677545358384,0.19937754192165202
20260127-143418,369,0.015650920157696768,0.44057430540473475,-0.0883145135189109,-0.09059265115395759,0.19981677545358384,0.19937754192165202
20260127-143418,370,0.015572665556908283,-1.2448220469024076,-0.9838141865439758,-0.19077609180771138,0.30132914548674244,0.250850109413741
20260127-143418,371,0.015494802229123741,-1.1466959251781776,-0.14106710127596694,-0.9846689099534074,0.19981677545358384,0.3525712731867016
20260127-143418,372,0.015417328217978123,-1.1461168551209004,-0.1376210328942346,-0.9362625580300364,0.30144762144216897,0.19937754192165202
20260127-143418,373,0.015340241576888233,5.30557669800304,1.4451104977355989,0.7070109663985966,0.19981677545358384,0.3008501094137409
20260127-143418,374,0.015263540369003792,-1.347463796434817,-0.08906638850891013,-0.9838598270837343,0.19981677545358384,0.19937754192165202
20260127-143418,375,0.015187222667158773,5.097911004140739,2.2927827061147794,-0.14302152141964547,0.19981677545358384,0.19937754192165202
20260127-143418,376,0.015111286553822979,0.3422741966864724,-0.08826547819347608,-0.13979174083852358,0.19981677545358384,0.19937754192165202
20260127-143418,377,0.015035730121053864,2.076883271615778,0.7779062589101353,-0.13865894047748228,0.19981677545358384,0.19937754192165202
20260127-143418,378,0.014960551470448594,2.33831568456449,0.657230261330541,-0.09026893366258942,0.3013464052005525,0.3008501094137409
20260127-143418,379,0.014885748713096352,0.8489165031920127,0.657230261330541,-0.09026893366258942,0.19981677545358384,-0.342319851525529
20260127-143418,380,0.01481131996953087,1.2549507836127725,-0.9362169174902779,0.9616184712213101,0.301464881155979,0.30060895691937506
20260127-143418,381,0.014737263369683217,2.022389359920626,1.5982629206151138,-0.9862625580300364,0.19981677545358384,0.19937754192165202
20260127-143418,382,0.014663577052834801,-0.9494905207010231,-0.13974745752615592,-0.9370716408997095,0.301464881155979,0.30060895691937506
20260127-143418,383,0.014590259167570627,-0.739651274825188,0.70872041321746,-0.9846525648449292,0.19842636574040423,-0.29231985152552903
20260127-143418,384,0.014517307871732775,-2.034499549940617,-0.8862087449360387,-0.09026893366258942,0.19981677545358384,-0.24058887182526423
20260127-143418,385,0.014444721332374112,2.2380295111237736,-0.08842194320966862,0.7070109663985966,0.19981677545358384,0.30060895691937506
20260127-143418,386,0.014372497725712242,2.1416661307992184,-0.13765372311119106,0.7077628413885959,0.3013464052005525,0.19937754192165202
20260127-143418,387,0.01430063523708368,-0.6382172251520937,-0.9346232694136489,-0.09026893366258942,0.5064060485785395,0.19937754192165202
20260127-143418,388,0.01422913206089826,-2.225999387701986,-0.08923102607934175,-0.9846689099534075,-0.3397087147376189,0.30060895691937506
20260127-143418,389,0.014157986400593769,2.341197731323711,-0.18975563008039503,0.6556947253838015,0.19981677545358384,0.5048429949048654
20260127-143418,390,0.0140871964685908,3.7302781714469324,0.70872041321746,0.6556947253838015,0.3013464052005525,0.19937754192165202
20260127-143418,391,0.014016760486247845,0.4431775608600388,-0.1890288659959377,-0.08980808594700179,0.19981677545358384,0.30060895691937506
20260127-143418,392,0.013946676683816606,0.445087876740748,-0.08842194320966862,-0.13945985079291628,0.19981677545358384,0.25060895691937507
20260127-143418,393,0.013876943300397522,2.040051066013394,0.70872041321746,-0.087889197585999,0.19981677545358384,0.19937754192165202
20260127-143418,394,0.013807558583895534,0.5416673557047906,0.657230261330541,-0.8870634683454705,0.19981677545358384,0.3008501094137409
20260127-143418,395,0.013738520790976056,-2.6441238314031885,-0.9346150968594098,-0.8878725512151435,0.19981677545358384,0.30060895691937506
20260127-143418,396,0.013669828187021177,-1.2529649018159166,-0.9354078346206047,-0.09026893366258942,0.19981677545358384,0.19937754192165202
20260127-143418,397,0.01360147904608607,0.7480511860440677,-0.08923102607934175,-0.13865894047748228,0.19981677545358384,0.402098784125274
20260127-143418,398,0.01353347165085564,0.3474035151792533,0.70872041321746,-0.9854616477146023,0.19981677545358384,0.25062621663318513
20260127-143418,399,0.013465804292601361,-1.3493785470980706,-0.1376210328942346,-0.9362625580300364,0.19981677545358384,0.19937754192165202
