run_id,scenario,episode,epsilon,total_reward,mean_reward_nonreg_low,mean_reward_nonreg_mod,mean_reward_reg_low,mean_reward_reg_mod
20260130-125815,ON,0,0.0995,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,1,0.09900250000000001,2.004510337021819,0.35363528539475536,0.1979357385350194,0.19981677545358384,0.250867369127551
20260130-125815,ON,2,0.0985074875,1.9038836785517836,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.35304540562119424
20260130-125815,ON,3,0.09801495006250001,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,4,0.09752487531218751,1.6998441625574896,0.1997535099529148,0.19932614824819897,0.251464881155979,0.19937754192165202
20260130-125815,ON,5,0.09703725093562657,1.7990453005757654,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.3006262166331851
20260130-125815,ON,6,0.09655206468094843,1.59376713172634,0.1997535099529148,0.1979357385350194,0.19981677545358384,0.19937754192165202
20260130-125815,ON,7,0.09606930435754368,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,8,0.09558895783575597,2.008687668915173,0.25211920981301583,0.2515179372361762,0.30132914548674244,0.19937754192165202
20260130-125815,ON,9,0.09511101304657718,1.6990107811481454,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.25060895691937507
20260130-125815,ON,10,0.09463545798134429,2.002876313720969,0.3012695855346543,0.19932614824819897,0.301464881155979,0.19937754192165202
20260130-125815,ON,11,0.09416228069143756,1.5937671317263402,0.1997535099529148,0.19932614824819897,0.19842636574040423,0.19937754192165202
20260130-125815,ON,12,0.09369146928798038,2.013209345410424,0.30363528539475537,0.2515179372361762,0.19981677545358384,0.2516346746206967
20260130-125815,ON,13,0.09322301194154048,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,14,0.09275689688183278,1.6990453005757653,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.25062621663318513
20260130-125815,ON,15,0.09229311239742362,2.3166786342903,0.25211920981301583,0.2515179372361762,0.40306749547526094,0.2516346746206967
20260130-125815,ON,16,0.0918316468354365,1.9026048423824957,0.3012695855346543,0.19932614824819897,0.25132914548674246,0.19937754192165202
20260130-125815,ON,17,0.09137248860125932,1.6985493959826403,0.252144642081065,0.19932614824819897,0.19981677545358384,0.19798713220847244
20260130-125815,ON,18,0.09091562615825302,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,19,0.09046104802746176,1.7995726912190164,0.1997535099529148,0.19932614824819897,0.30132914548674244,0.19937754192165202
20260130-125815,ON,20,0.09000874278732444,2.1051870535292783,0.3012695855346543,0.3521296238547489,0.19981677545358384,0.19937754192165202
20260130-125815,ON,21,0.08955869907338782,1.9069517275692627,0.1997535099529148,0.19932614824819897,0.3037699889503325,0.25062621663318513
20260130-125815,ON,22,0.08911090557802087,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,23,0.08866535105013076,2.0050383173697934,0.1997535099529148,0.19932614824819897,0.3028132838505979,0.3006262166331851
20260130-125815,ON,24,0.08822202429488012,1.59376713172634,0.1983631002397352,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,25,0.08778091417340572,2.0020249549875633,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.40211604383908406
20260130-125815,ON,26,0.0873420096025387,2.0048048831219862,0.1997535099529148,0.25073337202922047,0.19981677545358384,0.35209878412527407
20260130-125815,ON,27,0.086905299554526,2.4197571724516562,0.1997535099529148,0.4049659599580208,0.25211371069369826,0.35304540562119424
20260130-125815,ON,28,0.08647077305675337,1.6967647634621987,0.2512523258208442,0.19932614824819897,0.19842636574040423,0.19937754192165202
20260130-125815,ON,29,0.0860384191914696,1.59376713172634,0.19836310023973522,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,30,0.08560822709551225,1.59376713172634,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19798713220847242
20260130-125815,ON,31,0.08518018596003468,1.699545582888558,0.2512523258208442,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,32,0.08475428503023451,1.799527605564497,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.30086736912755097
20260130-125815,ON,33,0.08433051360508334,1.5937671317263402,0.1997535099529148,0.19932614824819897,0.19842636574040423,0.19937754192165202
20260130-125815,ON,34,0.08390886103705793,2.002018335635172,0.1997535099529148,0.3005715132835364,0.19981677545358384,0.30086736912755097
20260130-125815,ON,35,0.08348931673187264,1.9026393618101156,0.3012695855346543,0.19932614824819897,0.2513464052005525,0.19937754192165202
20260130-125815,ON,36,0.08307187014821328,1.9023817577824484,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.3522944452365267
20260130-125815,ON,37,0.08265651079747222,1.8025754873743476,0.1997535099529148,0.19932614824819897,0.302830543564408,0.19937754192165202
20260130-125815,ON,38,0.08224322824348486,2.0127603227202906,0.2513346446060601,0.25135607849049213,0.19981677545358384,0.30387266281000913
20260130-125815,ON,39,0.08183201210226744,2.4143149599570153,0.1997535099529148,0.2515433695042254,0.35374455668228333,0.40211604383908406
20260130-125815,ON,40,0.0814228520417561,1.0155724653974099,0.19836310023973522,0.19932614824819897,-0.08928055771088128,0.19937754192165202
20260130-125815,ON,41,0.08101573778154732,1.6993623987147424,0.1997535099529148,0.25073337202922047,0.19981677545358384,0.19937754192165202
20260130-125815,ON,42,0.08061065909263958,1.7995726912190164,0.1997535099529148,0.19932614824819897,0.30132914548674244,0.19937754192165202
20260130-125815,ON,43,0.08020760579717638,1.9025754873743475,0.1997535099529148,0.19932614824819897,0.35283054356440796,0.19937754192165202
20260130-125815,ON,44,0.0798065677681905,2.002540967946728,0.1997535099529148,0.19932614824819897,0.40281328385059795,0.19937754192165202
20260130-125815,ON,45,0.07940753492934956,2.0030493911960536,0.1997535099529148,0.19932614824819897,0.40306749547526094,0.19937754192165202
20260130-125815,ON,46,0.07901049725470281,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,47,0.0786154447684293,2.005538599682586,0.2512523258208442,0.19932614824819897,0.35281328385059796,0.19937754192165202
20260130-125815,ON,48,0.07822236754458715,1.7995726912190164,0.1997535099529148,0.19932614824819897,0.30132914548674244,0.19937754192165202
20260130-125815,ON,49,0.07783125570686422,2.414255663666524,0.24986191610766467,0.2513815107585413,0.5065068630454044,0.19937754192165202
20260130-125815,ON,50,0.0774420994283299,2.309713351032002,0.1997535099529148,0.40301206777392184,0.301464881155979,0.25062621663318513
20260130-125815,ON,51,0.07705488893118825,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,52,0.07666961448653231,1.6983322616605276,0.1997535099529148,0.1979357385350194,0.19981677545358384,0.25166010688874585
20260130-125815,ON,53,0.07628626641409965,1.9028689026238068,0.1997535099529148,0.19932614824819897,0.35297725118913764,0.19937754192165202
20260130-125815,ON,54,0.07590483508202915,1.4300503603391157,0.2512523258208442,0.19932614824819897,0.06506916417886272,0.19937754192165202
20260130-125815,ON,55,0.075525310906619,1.59376713172634,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19798713220847242
20260130-125815,ON,56,0.07514768435208591,1.7998096431298696,0.1997535099529148,0.19932614824819897,0.30144762144216897,0.19937754192165202
20260130-125815,ON,57,0.07477194593032548,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,58,0.07439808620067385,2.101604178209744,0.1997535099529148,0.3519959967783679,0.19842636574040423,0.3006262166331851
20260130-125815,ON,59,0.07402609576967048,1.7995801023161784,0.3012695855346543,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,60,0.07365596529082213,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,61,0.07328768546436802,1.9042590052846993,0.25211920981301583,0.19932614824819897,0.19981677545358384,0.30086736912755097
20260130-125815,ON,62,0.07292124703704618,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,63,0.07255664080186094,1.700931529128654,0.1997535099529148,0.2515179372361762,0.19981677545358384,0.19937754192165202
20260130-125815,ON,64,0.07219385759785164,2.309933555342628,0.3012695855346543,0.2515179372361762,0.30132914548674244,0.3008501094137409
20260130-125815,ON,65,0.07183288830986238,1.9058638387580966,0.1997535099529148,0.25073337202922047,0.303067495475261,0.19937754192165202
20260130-125815,ON,66,0.07147372386831308,1.8039907886225912,0.1997535099529148,0.2515179372361762,0.2513464052005525,0.19937754192165202
20260130-125815,ON,67,0.07111635524897152,2.006994199240029,0.3012695855346543,0.25075063174303047,0.19981677545358384,0.25166010688874585
20260130-125815,ON,68,0.07076077347272666,1.9089415352138275,0.2512523258208442,0.19932614824819897,0.2522321866491247,0.25166010688874585
20260130-125815,ON,69,0.07040696960536302,1.796746786138138,0.1997535099529148,0.19932614824819897,0.19842636574040423,0.30086736912755097
20260130-125815,ON,70,0.0700549347573362,1.699493086136877,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.250850109413741
20260130-125815,ON,71,0.06970466008354953,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,72,0.06935613678313178,1.7995801023161784,0.3012695855346543,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,73,0.06900935609921612,1.799073200650994,0.1997535099529148,0.30058877299734643,0.19981677545358384,0.19937754192165202
20260130-125815,ON,74,0.06866430931872003,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,75,0.06832098777212643,1.9040558816997222,0.35350747522642634,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,76,0.0679793828332658,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,77,0.06763948591909946,2.1051806049414625,0.30135190431987013,0.3005715132835364,0.19981677545358384,0.250850109413741
20260130-125815,ON,78,0.06730128848950397,2.2091714171466243,0.40285072018779955,0.1979357385350194,0.25213914296174744,0.25166010688874585
20260130-125815,ON,79,0.06696478204705644,1.9084584520851657,0.1997535099529148,0.19932614824819897,0.35577202591981705,0.19937754192165202
20260130-125815,ON,80,0.06662995813682115,1.7011147133024695,0.2520368910278,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,81,0.06629680834613705,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,82,0.06596532430440637,1.7998441625574897,0.1997535099529148,0.19932614824819897,0.301464881155979,0.19937754192165202
20260130-125815,ON,83,0.06563549768288433,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,84,0.06530732019446991,1.7990107811481453,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.30060895691937506
20260130-125815,ON,85,0.06498078359349757,1.9023945498782213,0.3012695855346543,0.25073337202922047,0.19981677545358384,0.19937754192165202
20260130-125815,ON,86,0.06465587967553008,1.7011130810868869,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.25166010688874585
20260130-125815,ON,87,0.06433260027715243,2.0066699124693375,0.252144642081065,0.3519959967783679,0.19981677545358384,0.19937754192165202
20260130-125815,ON,88,0.06401093727576666,1.59376713172634,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19798713220847242
20260130-125815,ON,89,0.06369088258938783,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,90,0.0633724281764409,2.5210193004767776,0.3035329074944755,0.2515179372361762,0.5060812635860851,0.19937754192165202
20260130-125815,ON,91,0.06305556603555869,1.326767778256745,0.1997535099529148,0.19932614824819897,0.012910708800927873,0.25139352212633087
20260130-125815,ON,92,0.0627402882053809,2.0020774517392446,0.3012695855346543,0.19932614824819897,0.19981677545358384,0.3006262166331851
20260130-125815,ON,93,0.062426586764353996,1.9028417942933484,0.3012695855346543,0.19932614824819897,0.251447621442169,0.19937754192165202
20260130-125815,ON,94,0.062114453830532226,1.5937671317263402,0.1997535099529148,0.19932614824819897,0.19842636574040423,0.19937754192165202
20260130-125815,ON,95,0.061803881561379566,2.205267621120764,0.40285072018779955,0.30058877299734643,0.19981677545358384,0.19937754192165202
20260130-125815,ON,96,0.061494862153572666,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,97,0.0611873878428048,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,98,0.060881450903590775,4.283125563121879,0.1997535099529148,0.2515179372361762,1.4909137924501963,0.19937754192165202
20260130-125815,ON,99,0.06057704364907282,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,100,0.06027415843082746,2.0022724731253154,0.1997535099529148,0.19932614824819897,0.30144762144216897,0.30060895691937506
20260130-125815,ON,101,0.05997278763867332,2.0082437878421935,0.1997535099529148,0.19932614824819897,0.3536232813256029,0.25141895439438
20260130-125815,ON,102,0.059672923700479955,2.002742371622469,0.40285072018779955,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,103,0.05937455908197756,2.2050571061510427,0.3012695855346543,0.19932614824819897,0.19981677545358384,0.40211604383908406
20260130-125815,ON,104,0.05907768628656767,1.700931529128654,0.1997535099529148,0.2515179372361762,0.19981677545358384,0.19937754192165202
20260130-125815,ON,105,0.05878229785513483,1.7995801023161784,0.3012695855346543,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,106,0.05848838636585915,1.9038836785517836,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.35304540562119424
20260130-125815,ON,107,0.05819594443402985,2.2058638387580967,0.1997535099529148,0.30073337202922046,0.40306749547526094,0.19937754192165202
20260130-125815,ON,108,0.057904964711859706,2.3104126235838063,0.1997535099529148,0.2515179372361762,0.40306749547526094,0.30086736912755097
20260130-125815,ON,109,0.05761543988830041,1.700931529128654,0.1997535099529148,0.2515179372361762,0.19981677545358384,0.19937754192165202
20260130-125815,ON,110,0.05732736268885891,1.6984985314465422,0.25211920981301583,0.19932614824819897,0.19842636574040423,0.19937754192165202
20260130-125815,ON,111,0.05704072587541461,1.7011130810868869,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.25166010688874585
20260130-125815,ON,112,0.05675552224603753,1.80589697755877,0.30442802315595024,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,113,0.05647174463480734,2.209722866180144,0.1997535099529148,0.25073337202922047,0.30132914548674244,0.35304540562119424
20260130-125815,ON,114,0.056189385911633305,2.2057103263375666,0.35272291001947054,0.1979357385350194,0.2513464052005525,0.3008501094137409
20260130-125815,ON,115,0.05590843898207514,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,116,0.05562889678716477,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,117,0.055350752303228945,1.8044380330377183,0.1997535099529148,0.19932614824819897,0.30376181639609345,0.19937754192165202
20260130-125815,ON,118,0.0550739985417128,1.6990107811481454,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.25060895691937507
20260130-125815,ON,119,0.05479862854900423,1.903900023660262,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.35305357817543337
20260130-125815,ON,120,0.05452463540625921,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,121,0.05425201222922791,2.2060290456078517,0.1997535099529148,0.19932614824819897,0.40306749547526094,0.30086736912755097
20260130-125815,ON,122,0.05398075216808177,2.0132892744762474,0.1997535099529148,0.19932614824819897,0.408187437115358,0.19937754192165202
20260130-125815,ON,123,0.053710848407241364,1.59376713172634,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19798713220847242
20260130-125815,ON,124,0.053442294165205156,1.59376713172634,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19798713220847244
20260130-125815,ON,125,0.05317508269437913,1.7998096431298696,0.1997535099529148,0.19932614824819897,0.30144762144216897,0.19937754192165202
20260130-125815,ON,126,0.052909207280907235,1.6998096431298695,0.1997535099529148,0.19932614824819897,0.251447621442169,0.19937754192165202
20260130-125815,ON,127,0.0526446612445027,2.2104093578534254,0.4551718432701192,0.19932614824819897,0.25132914548674246,0.19937754192165202
20260130-125815,ON,128,0.052381437938280186,1.799527605564497,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.30086736912755097
20260130-125815,ON,129,0.052119530748588785,2.3066257403595785,0.2998791758214747,0.3005715132835364,0.19981677545358384,0.35304540562119424
20260130-125815,ON,130,0.05185893309484584,1.59376713172634,0.19836310023973522,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,131,0.05159963842937161,1.901362980386086,0.2520623232958492,0.19654532882183978,0.251464881155979,0.25060895691937507
20260130-125815,ON,132,0.051341640237224755,1.9022420893096759,0.2513519043198701,0.19932614824819897,0.19981677545358384,0.3006262166331851
20260130-125815,ON,133,0.05108493203603863,1.699527605564497,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.250867369127551
20260130-125815,ON,134,0.05082950737585844,1.7990453005757654,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.3006262166331851
20260130-125815,ON,135,0.05057535983897914,1.7013302154089995,0.252144642081065,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,136,0.050322483039784247,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,137,0.050070870624585324,2.002300373200544,0.1997535099529148,0.3005715132835364,0.30144762144216897,0.19937754192165202
20260130-125815,ON,138,0.049820516271462396,1.699038681223374,0.1997535099529148,0.25057151328353633,0.19981677545358384,0.19937754192165202
20260130-125815,ON,139,0.049571413690105086,1.9069246192388045,0.2512523258208442,0.19932614824819897,0.2522576189171739,0.25062621663318513
20260130-125815,ON,140,0.04932355662165456,2.007153627208205,0.3012695855346543,0.19932614824819897,0.25211371069369826,0.250867369127551
20260130-125815,ON,141,0.04907693883854629,1.700931529128654,0.1997535099529148,0.2515179372361762,0.19981677545358384,0.19937754192165202
20260130-125815,ON,142,0.048831554144353556,1.698201574238393,0.1997535099529148,0.2501529597910458,0.19981677545358384,0.19937754192165202
20260130-125815,ON,143,0.04858739637363179,1.799038681223374,0.1997535099529148,0.3005715132835364,0.19981677545358384,0.19937754192165202
20260130-125815,ON,144,0.04834445939176363,2.0079156389611414,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.4050613858258731
20260130-125815,ON,145,0.04810273709480481,1.799493086136877,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.3008501094137409
20260130-125815,ON,146,0.04786222340933079,1.9022009505296644,0.2513346446060601,0.3005715132835364,0.19981677545358384,0.19937754192165202
20260130-125815,ON,147,0.04762291229228413,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,148,0.04738479773082271,2.2052742404731553,0.4028679799016096,0.19932614824819897,0.19981677545358384,0.3006262166331851
20260130-125815,ON,149,0.04714787374216859,1.6993623987147424,0.1997535099529148,0.25073337202922047,0.19981677545358384,0.19937754192165202
20260130-125815,ON,150,0.046912134373457745,2.1068507197221216,0.1997535099529148,0.30073337202922046,0.19981677545358384,0.3531217024253417
20260130-125815,ON,151,0.04667757370159046,2.1054013126204776,0.1997535099529148,0.25075063174303047,0.30132914548674244,0.30086736912755097
20260130-125815,ON,152,0.046444185833082505,1.699545582888558,0.2512523258208442,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,153,0.046211964903917095,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,154,0.04598090507939751,1.7012793508729014,0.25211920981301583,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,155,0.045751000554000526,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,156,0.04552224555123052,1.9036054433731446,0.2520368910278,0.3005715132835364,0.19981677545358384,0.19937754192165202
20260130-125815,ON,157,0.04529463432347437,1.7990453005757654,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.3006262166331851
20260130-125815,ON,158,0.045068161151857,1.699038681223374,0.1997535099529148,0.25057151328353633,0.19981677545358384,0.19937754192165202
20260130-125815,ON,159,0.04484282034609772,2.1054664056976087,0.35272291001947054,0.19932614824819897,0.19981677545358384,0.30086736912755097
20260130-125815,ON,160,0.04461860624436723,2.1053742042900194,0.3012695855346543,0.25073337202922047,0.19981677545358384,0.30086736912755097
20260130-125815,ON,161,0.044395513213145395,2.208677727245344,0.35283346047398956,0.19932614824819897,0.25132914548674246,0.3008501094137409
20260130-125815,ON,162,0.04417353564707967,1.799527605564497,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.30086736912755097
20260130-125815,ON,163,0.04395266796884427,1.7012793508729014,0.25211920981301583,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,164,0.04373290462900005,1.7011130810868869,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.25166010688874585
20260130-125815,ON,165,0.04351424010585505,1.7993969181423624,0.1997535099529148,0.3007506317430305,0.19981677545358384,0.19937754192165202
20260130-125815,ON,166,0.043296668905325776,1.8015360306464403,0.1997535099529148,0.25057151328353633,0.19981677545358384,0.25062621663318513
20260130-125815,ON,167,0.04308018556079915,1.699527605564497,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.250867369127551
20260130-125815,ON,168,0.04286478463299515,1.590986312299981,0.1997535099529148,0.19932614824819897,0.19842636574040423,0.19798713220847244
20260130-125815,ON,169,0.042650460709830175,1.9999615521961096,0.40285072018779955,0.19932614824819897,0.19981677545358384,0.19798713220847244
20260130-125815,ON,170,0.04243720840628103,1.7997404512870716,0.30274016973328055,0.19932614824819897,0.19981677545358384,0.19798713220847242
20260130-125815,ON,171,0.042225022364249624,1.59376713172634,0.19836310023973522,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,172,0.04201389725242838,1.7997102204589899,0.3013346446060601,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,173,0.041803827766166236,1.6990453005757653,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.25062621663318513
20260130-125815,ON,174,0.0415948086273354,2.005043075701489,0.1997535099529148,0.25057151328353633,0.30132914548674244,0.250867369127551
20260130-125815,ON,175,0.04138683458419873,1.6990453005757653,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.25062621663318513
20260130-125815,ON,176,0.04117990041127773,2.408327549689158,0.40290480730371225,0.19932614824819897,0.19981677545358384,0.40211604383908406
20260130-125815,ON,177,0.04097400090922134,2.0025754873743473,0.1997535099529148,0.19932614824819897,0.402830543564408,0.19937754192165202
20260130-125815,ON,178,0.04076913090467523,1.799527605564497,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.30086736912755097
20260130-125815,ON,179,0.04056528525015186,2.0074753938034533,0.2513519043198701,0.2515433695042254,0.301464881155979,0.19937754192165202
20260130-125815,ON,180,0.0403624588239011,1.8999090554444287,0.3013346446060601,0.1979357385350194,0.19981677545358384,0.250867369127551
20260130-125815,ON,181,0.04016064652978159,1.7962578617970149,0.1983631002397352,0.3005715132835364,0.19981677545358384,0.19937754192165202
20260130-125815,ON,182,0.03995984329713268,1.9023817577824484,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.3522944452365267
20260130-125815,ON,183,0.03976004408064702,2.0073075015566566,0.3536434579489945,0.19932614824819897,0.19981677545358384,0.250867369127551
20260130-125815,ON,184,0.03956124386024378,1.5965479511526992,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,185,0.039363437640942564,2.1072837453510167,0.3013346446060601,0.19932614824819897,0.25211371069369826,0.30086736912755097
20260130-125815,ON,186,0.03916662045273785,1.999778937301617,0.3012695855346543,0.19932614824819897,0.19842636574040423,0.30086736912755097
20260130-125815,ON,187,0.03897078735047416,1.6978499566717962,0.1997535099529148,0.19932614824819897,0.19842636574040423,0.25141895439438
20260130-125815,ON,188,0.03877593341372179,1.9021730504544359,0.2513346446060601,0.19932614824819897,0.19981677545358384,0.30060895691937506
20260130-125815,ON,189,0.03858205374665318,2.104652149745649,0.1983631002397352,0.2515179372361762,0.40306749547526094,0.19937754192165202
20260130-125815,ON,190,0.03838914347791991,5.819586444716667,2.3112727567348985,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,191,0.038197197760530315,1.7998441625574897,0.1997535099529148,0.19932614824819897,0.301464881155979,0.19937754192165202
20260130-125815,ON,192,0.038006211771727666,1.700579911562057,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.25139352212633087
20260130-125815,ON,193,0.037816180712869026,1.530849957084962,0.25211920981301583,0.19932614824819897,0.11599248827279385,0.19798713220847244
20260130-125815,ON,194,0.03762709980930468,1.7990453005757654,0.1997535099529148,0.19932614824819897,0.19981677545358384,0.3006262166331851
20260130-125815,ON,195,0.03743896431025816,1.699545582888558,0.2512523258208442,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,196,0.037251769488706864,2.006945108216871,0.1997535099529148,0.3005715132835364,0.3037699889503325,0.19937754192165202
20260130-125815,ON,197,0.03706551064126333,1.7012793508729014,0.25211920981301583,0.19932614824819897,0.19981677545358384,0.19937754192165202
20260130-125815,ON,198,0.03688018308805701,1.8052525466536127,0.1997535099529148,0.25135607849049213,0.25213914296174744,0.19937754192165202
20260130-125815,ON,199,0.03669578217261672,1.9100267644087303,0.304301127592953,0.2515179372361762,0.19981677545358384,0.19937754192165202
